sigla_uf;id_municipio;populacao_urbana_2013;populacao_urbana_2035;prestador_servico_esgoto;sigla_prestador;indice_sem_atend;indice_atend_solucao_ind;indice_atend_col_sem_trat;indice_atend_col_trat;vazao_sem_col_sem_trat;vazao_solucao_ind;vazao_col_sem_trat;vazao_col_trat;vazao_total;parcela_carga_sem_col_sem_trat;parcela_carga_solucao_ind;parcela_carga_col_sem_trat;parcela_carga_col_trat;carga_gerada;carga_lancada_sem_col_sem_trat;carga_lancada_solucao_ind;carga_lancada_col_sem_trat;carga_lancada_col_trat;carga_lancada;indice_atend_etes_avaliado_2035;indice_atend_solucao_ind_2035;carga_gerada_2035;carga_afluente_ete_2035;carga_efluente_ete_2035;carga_afluente_solucao_ind_2035;carga_efluente_solucao_ind_2035;populacao_atendida_2035;investimento_col;investimento_trat;investimento_col_trat;necessidade_remocao_dbo;tipologia_solucao;atencao_fosforo;atencao_nitrogenio;;
CE;2311900;8500;9872;Companhia de Água e Esgoto do Ceará;CAGECE;9,1;86,6;0;4,3;1;9,1;0;0,5;10,5;41,9;397,4;0;19,7;459;41,9;159;0;5,5;206,4;90;10;533,1;479,8;96;53,3;21,3;8885;10360636,98;1474877,93;11835514,9;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2311959;6475;10689;Companhia de Água e Esgoto do Ceará;CAGECE;55,2;14,3;0;30,5;1,4;0,4;0;0,8;2,6;193;50,1;0;106,6;349,7;193;20;0;21,3;234,3;90;10;577,2;519,5;103,9;57,7;23,1;9620;9297020,95;1269165,69;10566186,64;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2312007;15981;22463;Companhia de Água e Esgoto do Ceará;CAGECE;40,6;5;54,4;0;6,1;0,7;8,2;0;15,1;350,4;42,9;469,7;0;863;350,4;17,2;469,7;0;837,2;90;10;1213;1091,7;436,7;121,3;48,5;20217;14007608,82;4906081,28;18913690,1;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
CE;2312106;8963;10915;Companhia de Água e Esgoto do Ceará;CAGECE;60,7;6;33,3;0;5,7;0,6;3,1;0;9,3;293,7;28,9;161,4;0;484;293,7;11,6;161,4;0;466,7;90;10;589,4;530,5;106,1;58,9;23,6;9824;8311427,33;1630628,08;9942055,41;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2312205;22570;29607;Companhia de Água e Esgoto do Ceará;CAGECE;59,8;22,2;18,1;0;15,2;5,6;4,6;0;25,5;728,2;270,1;220,5;0;1218,8;728,2;108;220,5;0;1056,7;90;10;1598,8;1438,9;287,8;159,9;64;26646;25880160,25;4137622,5;30017782,75;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
CE;2312304;25374;34290;Companhia de Água e Esgoto do Ceará;CAGECE;47,2;8,1;0;44,7;11,6;2;0;11;24,6;647;110,7;0;612,6;1370,2;647;44,3;0;110,2;801,4;90;10;1851,7;1666,5;299,8;185,2;74,1;30861;22386097,88;4764714,55;27150812,43;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
CE;2312403;30070;41994;Companhia de Água e Esgoto do Ceará;CAGECE;45,7;8,6;0;45,8;159,8;30;0;160;349,7;741,8;139,1;0;742,9;1623,8;741,8;55,6;0;269,7;1067,1;90;10;2267,7;2040,9;408,1;226,8;90,7;37795;27571349,5;7226908,42;34798257,92;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
CE;2312502;3141;3952;Serviço Autônomo de Água e Esgoto;SAAE;0;27;53,3;19,7;0;0,9;1,8;0,7;3,4;0;46,2;91,2;33,7;171,1;0;18,5;91,2;8,4;118,1;90;10;213,4;192,1;38,4;21,3;8,5;3557;1994536,97;486751,34;2481288,32;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Sim;;
CE;2312601;8175;9012;Companhia de Água e Esgoto do Ceará;CAGECE;93,7;1,5;4,8;0;6,7;0,1;0,3;0;7,2;413,8;6,5;21,1;0;441,5;413,8;2,6;21,1;0;437,6;90;10;486,6;437,9;43,8;48,7;19,5;8111;9387362,42;2498222,52;11885584,94;Solução conjunta;Solução conjunta;Não;Sim;;
CE;2312700;15817;16014;Companhia de Água e Esgoto do Ceará;CAGECE;49,5;6,5;43,9;0;8,2;1,1;7,3;0;16,6;423,1;55,7;375,3;0;854,1;423,1;22,3;375,3;0;820,7;90;10;864,8;778,3;155,7;86,5;34,6;14413;9073428,69;2844079,17;11917507,86;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2312809;5333;7362;Companhia de Água e Esgoto do Ceará;CAGECE;90,6;0,1;9,3;0;4;0;0,4;0;4,4;261;0,2;26,8;0;288;261;0,1;26,8;0;287,8;90;10;397,5;357,8;71,6;39,8;15,9;6626;7454069,04;6653612,25;14107681,29;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
CE;2312908;174642;206256;Serviço Autônomo de Água e Esgoto;SAAE;23,8;6,2;0;70;52,6;13,6;0;154,4;220,5;2140,9;553,3;0;6286,5;8980,7;2140,9;221,3;0;2396,7;4759;100;0;11137,8;11137,8;1030,6;0;0;206256;97834440,23;73743385,67;171577825,9;Acima de 80%;Tratamento secundário avançado;Não;Não;;
CE;2313005;9292;12925;Prefeitura Municipal de Solonópole;PM;77,3;2,1;20,7;0;10,9;0,3;2,9;0;14,1;387,6;10,4;103,8;0;501,8;387,6;4,1;103,8;0;495,6;90;10;698;628,2;125,6;69,8;27,9;11633;11807461,06;2495589,38;14303050,43;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2313104;19330;25327;Companhia de Água e Esgoto do Ceará;CAGECE;7;78,9;0;14,1;0,9;10,2;0;1,8;12,9;73,4;823,5;0;146,9;1043,8;73,4;329,4;0;86,8;489,6;90;10;1367,7;1230,9;246,2;136,8;54,7;22794;24410078,55;3481118,27;27891196,82;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Sim;;
CE;2313203;14327;16741;Companhia de Água e Esgoto do Ceará;CAGECE;79,5;0,5;20;0;9,1;0,1;2,3;0;11,4;614,9;4;154,8;0;773,7;614,9;1,6;154,8;0;771,2;90;10;904;813,6;162,7;90,4;36,2;15067;14836326,58;2922174,87;17758501,46;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
CE;2313252;2635;4833;Companhia de Água e Esgoto do Ceará;CAGECE;85,2;0,2;0;14,6;1,7;0;0;0,3;2,1;121,2;0,3;0;20,8;142,3;121,2;0,1;0;7,3;128,6;90;10;261;234,9;7;26,1;10,4;4350;6358920,58;1647279,29;8006199,87;Acima de 80%;Tratamento secundário avançado;Sim;Sim;;
CE;2313302;33145;47350;Companhia de Água e Esgoto do Ceará;CAGECE;17,7;63,1;0;19,2;4,3;15,3;0;4,7;24,2;316,1;1130,1;0;343,6;1789,8;316,1;452,1;0;68,7;836,8;90;10;2556,9;2301,2;460,2;255,7;102,3;42615;41580213,84;4992272,4;46572486,25;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2313351;6808;12594;Companhia de Água e Esgoto do Ceará;CAGECE;93,4;2,6;4;0;5,3;0,1;0,2;0;5,7;343,3;9,5;14,9;0;367,6;343,3;3,8;14,9;0;362;90;10;680,1;612,1;122,4;68;27,2;11335;13448429,46;6770414,6;20218844,06;Solução conjunta;Solução conjunta;Sim;Sim;;
CE;2313401;47959;60190;Companhia de Água e Esgoto do Ceará;CAGECE;3,6;50,1;0;46,3;1,9;26,8;0;24,8;53,4;91,9;1297,8;0;1200;2589,8;91,9;519,1;0;269,6;880,7;90;10;3250,3;2925,3;585;325;130;54171;36643952,67;10163574,31;46807526,97;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Sim;;
CE;2313500;19565;32597;Companhia de Água e Esgoto do Ceará;CAGECE;64,6;6,4;0;29;89;8,9;0;40;137,9;682,1;67,9;0,1;306,4;1056,5;682,1;27,2;0,1;131,6;840,9;90;10;1760,2;1584,2;47,5;176;70,4;29337;28772828,13;11532896,84;40305724,97;Acima de 80%;Tratamento secundário avançado;Não;Não;;
CE;2313559;5587;6810;Companhia de Água e Esgoto do Ceará;CAGECE;98,4;0,7;0,9;0;10,3;0,1;0,1;0;10,5;296,8;2,1;2,7;0;301,7;296,8;0,8;2,7;0;300,4;90;10;367,7;330,9;23,2;36,8;14,7;6129;7391697,84;1802047,41;9193745,25;Acima de 80%;Tratamento secundário avançado;Não;Não;;
CE;2313609;16035;21203;Companhia de Água e Esgoto do Ceará;CAGECE;87,1;2,3;10,7;0;17,6;0,5;2,2;0;20,2;754,2;19,5;92,2;0;865,9;754,2;7,8;92,2;0;854,2;90;10;1145;1030,5;206,1;114,5;45,8;19083;21127857,31;14328896,25;35456753,56;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2313708;3978;5071;Companhia de Água e Esgoto do Ceará;CAGECE;75,1;0,5;24,4;0;2,4;0;0,8;0;3,1;161,4;1,2;52,3;0;214,8;161,4;0,5;52,3;0;214,1;90;10;273,8;246,4;49,3;27,4;11;4564;5766136,01;757533,93;6523669,93;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2313757;11414;13079;Companhia de Água e Esgoto do Ceará;CAGECE;88,7;3;8,3;0;10,8;0,4;1;0;12,2;546,7;18,7;51;0;616,4;546,7;7,5;51;0;605,2;90;10;706,3;635,7;127,1;70,6;28,2;11771;13165154,26;2513708,44;15678862,7;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2313807;15434;19772;Companhia de Água e Esgoto do Ceará;CAGECE;76,2;9,2;14,7;0;12,9;1,6;2,5;0;16,9;634,7;76,4;122,3;0;833,4;634,7;30,6;122,3;0;787,6;90;10;1067,7;960,9;384,4;106,8;42,7;17795;18884100,06;4413066,96;23297167,03;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
CE;2313906;7948;11549;Companhia de Água e Esgoto do Ceará;CAGECE;14,2;57,8;0;28;0,7;2,7;0;1,3;4,7;61,1;248,2;0;120;429,2;61,1;99,3;0;24;184,3;90;10;623,6;561,2;112,3;62,4;25;10394;9938361,51;9387640,13;19326001,64;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
CE;2313955;14769;16317;Companhia de Água e Esgoto do Ceará;CAGECE;70,9;22;7,1;0;13,1;4,1;1,3;0;18,5;565,6;175,5;56,5;0;797,5;565,6;70,2;56,5;0;692,2;90;10;881,1;793;317,2;88,1;35,2;14685;16585352,31;3762742,36;20348094,67;Entre 60 e 80%;Tratamento secundário convencional;Sim;Não;;
CE;2314003;24653;33783;Companhia de Água e Esgoto do Ceará;CAGECE;70,9;1,5;27,6;0;16,8;0,4;6,5;0;23,7;943,9;19,7;367,7;0;1331,3;943,9;7,9;367,7;0;1319,4;90;10;1824,3;1641,9;328,4;182,4;73;30405;27063929,71;4484386,53;31548316,24;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
CE;2314102;18724;22452;Companhia de Água e Esgoto do Ceará;CAGECE;82,5;11,1;2,4;4;14,3;1,9;0,4;0,7;17,3;834,4;111,7;24,4;40,7;1011,1;834,4;44,7;24,4;11,8;915,2;97,7;2,3;1212,4;1184,7;236,9;27,7;11,1;21939;25213012,27;3674976,09;28887988,36;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Sim;;
RN;2400109;9160;9044;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;5,6;5,3;0;89,1;0,4;0,4;0;6,3;7,1;27,4;26,3;0;440,9;494,6;27,4;10,5;0;88,2;126,1;90;10;488,4;439,6;87,9;48,8;19,5;8140;94882,15;0;94882,15;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2400208;41671;50376;Prefeitura Municipal de Açu;PM;86,9;11,2;1,9;0;33,1;4,2;0,7;0;38;1955,5;251,2;43,6;0;2250,2;1955,5;100,5;43,6;0;2099,5;90;10;2720,3;2448,3;489,7;272;108,8;45338;51076443,31;5722091,03;56798534,34;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Sim;;
RN;2400307;5943;5728;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;77;2,5;9,8;10,7;4,2;0,1;0,5;0,6;5,4;247,1;8,1;31,4;34,3;320,9;247,1;3,3;31,4;8,6;290,3;90;10;309,3;278,4;19,5;30,9;12,4;5155;4843378,37;1508766,31;6352144,68;Acima de 80%;Tratamento secundário avançado;Não;Não;;
RN;2400406;2021;2662;Prefeitura Municipal de Água Nova;PM;90,7;0,5;8,8;0;1,6;0;0,2;0;1,8;99;0,6;9,6;0;109,1;99;0,2;9,6;0;108,8;90;10;143,7;129,3;25,9;14,4;5,8;2396;3557023,15;397660,5;3954683,65;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2400505;9441;10011;Serviço Autônomo de Água e Esgoto de Alexandria;SAAE;21,2;6,4;72,4;0;3,9;1,2;13,2;0;18,2;108,1;32,7;369;0;509,8;108,1;13,1;369;0;490,2;100;0;540,6;540,6;108,1;0;0;10011;3864174,48;2277229,93;6141404,41;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2400604;3532;3537;Prefeitura Municipal de Almino Afonso;PM;89,3;9,9;0,9;0;2,9;0,3;0;0;3,2;170,2;18,9;1,6;0;190,7;170,2;7,5;1,6;0;179,4;90;10;191;171,9;34,4;19,1;7,6;3183;5056513,43;528360,87;5584874,3;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2400703;9691;14852;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;89,5;2,1;0;8,3;8;0,2;0;0,7;8,9;468,6;11,1;0;43,6;523,3;468,6;4,5;0;38,3;511,3;90;10;802;721,8;21,7;80,2;32,1;13367;15272122,12;9600018,81;24872140,92;Acima de 80%;Tratamento secundário avançado;Não;Sim;;
RN;2400802;10396;10727;Prefeitura Municipal de Angicos;PM;56,2;33,6;10,2;0;6,7;4;1,2;0;12;315,6;188,8;57;0;561,4;315,6;75,5;57;0;448,1;90;10;579,3;521,4;15,6;57,9;23,2;9654;10455545,72;3882805,95;14338351,67;Acima de 80%;Tratamento secundário avançado;Sim;Sim;;
RN;2400901;3929;5050;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;55,5;0,9;0;43,6;2,1;0;0;1,7;3,8;117,7;1,9;0;92,6;212,2;117,7;0,7;0;92,6;211,1;90;10;272,7;245,4;49,1;27,3;10,9;4545;4539823,4;754400,1;5294223,5;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2401008;18180;21526;Prefeitura Municipal de Apodi;PM;92,6;3,7;3,8;0;15,7;0,6;0,6;0;17;908,6;36,1;37,1;0;981,7;908,6;14,4;37,1;0;960,1;90;10;1162,4;1046,2;209,2;116,2;46,5;19373;22722891,32;3406453,49;26129344,81;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2401107;21563;25403;Prefeitura Municipal de Areia Branca;PM;64,4;22,2;13,4;0;15,8;5,4;3,3;0;24,6;750;258;156,4;0;1164,4;750;103,2;156,4;0;1009,6;90;10;1371,8;1234,6;123,5;137,2;54,9;22863;22901471,05;7026625,17;29928096,22;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
RN;2401206;8593;11153;Prefeitura Municipal de Arês;PM;70,7;13,4;15,9;0;5,3;1;1,2;0;7,4;328,1;62,1;73,8;0;464;328,1;24,8;73,8;0;426,8;90;10;602,3;542,1;54,2;60,2;24,1;10038;10544642,34;3091672,82;13636315,15;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
RN;2401305;5202;6132;Prefeitura Municipal de Augusto Severo;PM;69,4;29,2;1,4;0;3,7;1,5;0,1;0;5,3;194,9;82;4;0;280,9;194,9;32,8;4;0;231,7;90;10;331,1;298;59,6;33,1;13,2;5519;6621457,67;916173,35;7537631,02;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2401404;7523;8928;Prefeitura Municipal de Baía Formosa;PM;88,8;9,8;1,5;0;5,6;0,6;0,1;0;6,3;360,5;39,7;6;0;406,2;360,5;15,9;6;0;382,4;90;10;482,1;433,9;43,4;48,2;19,3;8035;9635965,89;2474820,86;12110786,75;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
RN;2401453;16572;22570;Prefeitura Municipal de Baraúna;PM;95,6;3,4;1;0;14,7;0,5;0,2;0;15,4;855,6;30,3;9;0;894,9;855,6;12,1;9;0;876,7;90;10;1218,8;1096,9;219,4;121,9;48,8;20313;24497706,11;3506316,88;28004022,99;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2401503;1808;2376;Prefeitura Municipal de Barcelona;PM;60,9;38,6;0,5;0;1;0,6;0;0;1,6;59,5;37,7;0,4;0;97,6;59,5;15,1;0,4;0;75;90;10;128,3;115,5;8,1;12,8;5,1;2138;3417177,33;628762,13;4045939,46;Acima de 80%;Tratamento secundário avançado;Sim;Não;;
RN;2401602;2177;2437;Prefeitura Municipal de Bento Fernandes;PM;93,4;6;0,6;0;1,8;0,1;0;0;1,9;109,8;7;0,7;0;117,6;109,8;2,8;0,7;0;113,4;90;10;131,6;118,4;23,7;13,2;5,3;2193;3496446,59;364124,55;3860571,13;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2401651;1386;1394;Prefeitura Municipal de Bodó;PM;49,4;48,2;2,4;0;0,7;0,7;0;0;1,4;37;36,1;1,8;0;74,8;37;14,4;1,8;0;53,2;90;10;75,3;67,8;2;7,5;3;1255;1959211,81;482900,85;2442112,66;Acima de 80%;Tratamento secundário avançado;Sim;Sim;;
RN;2401701;7144;8052;Prefeitura Municipal de Bom Jesus;PM;87,1;12,1;0,8;0;5,9;0,8;0,1;0;6,8;336;46,6;3,2;0;385,8;336;18,6;3,2;0;357,8;90;10;434,8;391,3;78,3;43,5;17,4;7247;8740704,43;1203033,61;9943738,04;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2401800;9472;12554;Prefeitura Municipal de Brejinho;PM;61,3;10,8;27,9;0;8,3;1,5;3,8;0;13,6;313,3;55,4;142,8;0;511,5;313,3;22,2;142,8;0;478,2;90;10;677,9;610,1;122;67,8;27,1;11299;10524892,51;2451690,68;12976583,19;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2401859;6130;6482;Prefeitura Municipal de Caiçara do Norte;PM;58,5;39,5;2;0;3;2;0,1;0;5,1;193,6;130,7;6,7;0;331;193,6;52,3;6,7;0;252,6;90;10;350;315;31,5;35;14;5834;6943708,39;1796887,82;8740596,21;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Não;Não;;
RN;2401909;2696;3729;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;38,7;40,8;9,8;10,7;1,1;1,2;0,3;0,3;2,9;56,4;59,4;14,2;15,6;145,6;56,4;23,8;14,2;3,1;97,5;90;10;201,4;181,3;6;20,1;8;3356;4498265,97;3245429,98;7743695,95;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2402006;60702;70820;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;17,9;4,1;0;77,9;10,5;2,4;0;45,6;58,5;588,1;135,7;0;2554,1;3277,9;588,1;54,3;0;664,1;1306,4;100;0;3824,3;3824,3;764,9;0;0;70820;25614679,97;3834443,16;29449123,13;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2402105;5507;6269;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;16,4;12,7;0;71;0,7;0,6;0;3,2;4,5;48,6;37,7;0;211,1;297,4;48,6;15,1;0;211,1;274,8;90;10;338,5;304,7;60,9;33,9;13,6;5642;2107784,92;936642,36;3044427,28;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2402204;21563;30282;Prefeitura Municipal de Canguaretama;PM;93,9;3,5;2,6;0;16,7;0,6;0,5;0;17,8;1093,5;40,5;30,4;0;1164,4;1093,5;16,2;30,4;0;1140,1;90;10;1635,2;1471,7;103;163,5;65,4;27254;30613397,86;7782359,61;38395757,46;Acima de 80%;Tratamento secundário avançado;Não;Não;;
RN;2402303;14291;17493;Prefeitura Municipal de Caraúbas;PM;81,8;8,7;9,5;0;10,6;1,1;1,2;0;13;630,9;67,3;73,5;0;771,7;630,9;26,9;73,5;0;731,3;90;10;944,6;850,1;170;94,5;37,8;15744;17489739,23;3001578,53;20491317,76;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2402402;6407;8116;Prefeitura Municipal de Carnaúba dos Dantas;PM;79,7;0,9;19,4;0;4,9;0,1;1,2;0;6,1;275,7;3,1;67,2;0;346;275,7;1,2;67,2;0;344,1;90;10;438,3;394,5;11,8;43,8;17,5;7304;7370238,31;2954355,23;10324593,54;Acima de 80%;Tratamento secundário avançado;Sim;Sim;;
RN;2402501;5112;7935;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;21,4;22,7;0;55,9;0,9;1;0;2,4;4,4;59,1;62,7;0;154,2;276;59,1;25,1;0;51,9;136,1;90;10;428,5;385,7;25,8;42,9;17,2;7142;5211590,8;3211417,84;8423008,63;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Não;Não;;
RN;2402600;37429;49180;Serviço Autônomo de Água e Esgoto;SAAE;42;23;0;35;18,3;10;0;15,2;43,5;804,8;441;0;670,8;1916,7;804,8;176,4;0;167,7;1148,9;90;10;2655,7;2390,1;478;265,6;106,2;44262;36519766,27;4612320,2;41132086,48;Requer solução complementar;Outras soluções (revisão da classe do rio corpo receptor alternativo reuso etc,);Sim;Não;;
RN;2402709;4905;4824;Prefeitura Municipal de Cerro Corá;PM;90,8;1,1;8,1;0;4;0;0,4;0;4,4;240,6;2,9;21,4;0;264,9;240,6;1,2;21,4;0;263,1;90;10;260,5;234,5;15,7;26,1;10,4;4342;6338883,53;4715798,01;11054681,54;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2402808;2347;2486;Prefeitura Municipal de Coronel Ezequiel;PM;63,7;32;4,4;0;1,2;0,6;0,1;0;1,8;80,7;40,5;5,5;0;126,7;80,7;16,2;5,5;0;102,4;90;10;134,2;120,8;24,2;13,4;5,4;2237;3425032,6;371430,01;3796462,6;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Não;;
RN;2402907;1842;1843;Prefeitura Municipal de Coronel João Pessoa;PM;99,2;0,3;0,5;0;1,8;0;0;0;1,8;98,7;0,3;0,4;0;99,5;98,7;0,1;0,4;0;99,3;90;10;99,5;89,6;17,9;10;4;1659;2647396,03;275358,96;2922754,99;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403004;6697;6943;Prefeitura Municipal de Cruzeta;PM;25,9;4,2;70;0;1,4;0,2;3,8;0;5,4;93,6;15;253,1;0;361,6;93,6;6;253,1;0;352,6;90;10;374,9;337,4;67,5;37,5;15;6249;1900326,3;1037321,13;2937647,43;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403103;39439;43553;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;8,6;3,7;0;87,7;3,1;1,3;0;32;36,4;183,8;77,7;0;1868,2;2129,7;183,8;31,1;0;373,6;588,5;90;10;2351,9;2116,7;423,3;235,2;94,1;39198;5278153,25;763882,69;6042035,94;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403202;3077;3761;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;43,1;1;0;56;1,2;0;0;1,6;2,9;71,6;1,6;0;93;166,2;71,6;0,6;0;93;165,2;90;10;203,1;182,8;36,6;20,3;8,1;3385;2668829,79;561966,88;3230796,67;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403251;229414;306936;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;43,2;52,1;0;4,7;113,3;136,5;0;12,3;262,1;5356;6452,2;0;580,1;12388,4;5356;2580,9;0;580,1;8517;90;10;16574,5;14917,1;5966,8;1657,5;663;276242;284880463,1;60799278,7;345679741,8;Entre 60 e 80%;Tratamento secundário convencional;Não;Não;;
RN;2403301;2246;2523;Prefeitura Municipal de Encanto;PM;69,5;6,1;24,4;0;1,6;0,1;0,6;0;2,3;84,3;7,4;29,6;0;121,3;84,3;3;29,6;0;116,8;90;10;136,2;122,6;24,5;13,6;5,4;2271;2763778,52;376872,91;3140651,43;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403400;5002;5712;Prefeitura Municipal de Equador;PM;43,9;1,1;55;0;2;0,1;2,5;0;4,6;118,5;3;148,6;0;270,1;118,5;1,2;148,6;0;268,3;90;10;308,4;277,6;55,5;30,8;12,3;5141;2904882,03;853323,53;3758205,56;Corpo receptor intermitente ou efêmero;Corpo receptor intermitente ou efêmero (Requer alta remoção de patógenos);Sim;Sim;;
RN;2403509;5133;4723;Companhia de Águas e Esgotos do Rio Grande do Norte;CAERN;1,1;1,5;0;97,4;0,1;0,1;0;4,8;4,9;3;4,2;0;270;277,2;3;1,7;0;24,3;29;97,4;2,6;255;248,4;7,5;6,6;2,6;4601;0;418619,13;418619,13;Solução conjunta;Solução conjunta;Não;Não;;
