,Código do Município,Município,Estado,Ano de Referência,Prestadores,AG001 - População total atendida com abastecimento de água,AG002 - Quantidade de ligações ativas de água,AG003 - Quantidade de economias ativas de água,AG005 - Extensão da rede de água,AG006 - Volume de água produzido,AG007 - Volume de água tratada em ETAs,AG011 - Volume de água faturado,FN006 - Arrecadação total,FN010 - Despesa com pessoal próprio,FN011 - Despesa com produtos químicos,FN013 - Despesa com energia elétrica,FN014 - Despesa com serviços de terceiros,FN015 - Despesas de Exploração (DEX),FN017 - Despesas totais com os serviços (DTS),FN020 - Despesa com água importada (bruta ou tratada),FN021 - Despesas fiscais ou tributárias computadas na DEX
386,"291550,00",Itajuípe,BA,"2019,00",[29155011] Serviço Autônomo de Água e Esgoto de Itajuípe - SAAE | [29155040] Secretaria de Desenvolvimento Urbano - SEDUR,16366.0,6542.0,6593.0,70.4,1120.0,1120.0,962.54,2584006.42,962678.04,245589.25,323055.88,491262.69,2255179.44,2255179.44,0.0,232593.58
387,"291560,00",Itamaraju,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,53824.0,18737.0,19524.0,174.48,2622.45,2622.44,2109.01,16392734.34,3409677.61,366613.13,842106.36,3676895.78,12041311.16,17936587.24,0.0,1727844.47
388,"291570,00",Itamari,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5193.0,1914.0,1929.0,10.44,244.85,244.85,189.23,925667.69,260465.63,28939.92,174378.89,375186.03,1022246.54,1297729.77,0.0,86477.59
389,"291580,00",Itambé,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29158040] Prefeitura Municipal de Itambé - PMI,19431.0,6468.0,6556.0,64.39,874.62,874.61,754.57,3468113.52,965162.22,108844.73,193388.95,833828.16,2806853.38,3467055.37,0.0,382775.08
390,"291590,00",Itanagra,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,3630.0,1319.0,1329.0,32.81,161.17,73.94,137.74,664376.96,505118.91,18464.16,45355.63,503496.01,1205652.11,1286427.26,0.0,59291.0
391,"291600,00",Itanhém,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29160011] Prefeitura Municipal de Itanhém - PMI | [29160040] Prefeitura Municipal de Itanhém - PMI,13410.0,5237.0,5347.0,52.67,593.08,593.08,569.64,2863436.43,859262.9,161361.52,138214.54,726036.65,2542296.97,2948190.23,0.0,277715.58
392,"291610,00",Itaparica,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,22228.0,8344.0,9003.0,154.42,1620.48,1620.48,953.8,7459761.69,2180108.04,152773.58,704475.91,3875755.02,8655860.49,13366969.9,0.0,718137.83
393,"291620,00",Itapé,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8210.0,3340.0,3414.0,35.37,447.25,447.25,335.74,1643968.53,720793.55,158730.69,76530.2,376806.01,1657035.33,1864222.8,0.0,158756.3
394,"291630,00",Itapebi,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,7985.0,2771.0,2812.0,29.66,379.13,379.12,299.48,1529583.28,243362.14,38176.22,123416.45,375368.79,1111305.48,1337926.44,0.0,146133.11
395,"291640,00",Itapetinga,BA,"2019,00",[29164011] Serviço Autônomo de Água e Esgoto - SAAE | [29164040] Prefeitura Municipal de Itapetinga - PMI,76147.0,23501.0,24695.0,189.9,5626.59,5626.59,3515.61,9962093.99,5064285.19,0.0,1764841.47,1373493.69,9188960.3,9188960.3,0.0,90704.91
396,"291650,00",Itapicuru,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,19168.0,6418.0,6447.0,82.15,844.35,31.22,664.21,2954137.73,591877.55,8579.36,276880.22,637575.21,2109601.78,2526074.4,0.0,299383.08
397,"291660,00",Itapitanga,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29166011] Prefeitura Municipal de Itapitanga - PMI | [29166040] Prefeitura Municipal de Itapitanga - PMI,8108.0,2606.0,2663.0,36.36,306.91,306.91,292.97,1421300.13,737233.7,36473.87,44792.66,320838.67,1420878.75,1755898.97,0.0,144208.54
398,"291670,00",Itaquara,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5207.0,1797.0,1815.0,16.03,250.47,250.46,188.51,893116.33,321415.46,25347.27,146231.76,213685.22,884675.73,1130729.79,0.0,85409.66
399,"291680,00",Itarantim,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29168011] Prefeitura Municipal de Itarantim - PMI | [29168040] Prefeitura Municipal de Itarantim - JMRV,15387.0,5404.0,5440.0,47.6,781.52,781.51,653.51,3153190.99,1352668.27,109498.06,9287.09,624779.71,2751202.52,3718189.93,0.0,373711.32
400,"291685,00",Itatim,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29168540] Prefeitura Municipal de Itatim - PMI,14487.0,5770.0,5844.0,212.23,851.42,851.42,601.94,3141976.26,670186.0,198333.61,414796.4,678508.87,2544985.38,4237849.75,0.0,306845.32
401,"291690,00",Itiruçu,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29169011] Prefeitura Municipal de Itiruçu - PMI | [29169040] Prefeitura Municipal de Itiruçu - PMI,9171.0,3436.0,3445.0,56.9,242.64,145.32,333.36,1403780.21,652004.26,20898.6,114620.73,392268.38,1509539.35,1795487.3,0.0,133743.91
402,"291700,00",Itiúba,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29170040] PREFEITURA MUNICIPAL DE ITIUBA - PMI,15804.0,5381.0,5426.0,85.52,424.74,424.74,561.65,2861980.5,983146.34,83551.91,378392.88,673561.09,2645726.11,3053544.61,0.0,282120.78
403,"291710,00",Itororó,BA,"2019,00",[29171011] Serviços Autônomos de Água e Esgotos - SAAE | [29171040] Prefeitura Municipal - PM,19480.0,8192.0,8192.0,72.8,3909.0,3909.0,3909.0,3202321.63,1996959.0,347250.0,350719.0,0.0,2715743.0,2715743.0,0.0,20815.0
404,"291720,00",Ituaçu,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29172011] Prefeitura Municipal de Ituaçu - PMI | [29172040] Prefeitura Municipal de Ituaçu - PMI,8428.0,2835.0,2879.0,28.89,417.25,417.24,317.18,1740339.94,345151.35,27488.52,13325.48,385694.03,1068248.85,1257395.2,0.0,163396.04
405,"291730,00",Ituberá,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,17653.0,5907.0,6104.0,31.26,933.35,933.34,643.85,3354878.22,979601.58,76587.93,118497.38,859196.95,2690186.97,3117032.86,0.0,326021.2
406,"291733,00",Iuiú,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,6102.0,1930.0,1993.0,25.06,250.17,250.16,203.69,1610817.9,453484.88,58.1,47988.46,426951.54,1351904.92,1549718.71,69820.64,153455.97
408,"291740,00",Jacaraci,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29174011] Prefeitura Municipal de Jacaraci - PMJ | [29174040] PREFEITURA MUNICIPAL DE JACARACI - PMJ,4280.0,1403.0,1457.0,13.8,150.92,150.92,140.59,707362.75,242959.44,5897.2,121341.51,244746.49,806949.59,910957.4,0.0,72965.04
409,"291750,00",Jacobina,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29175040] Limpeza Pública de Jacobina - LIMPUJA,61799.0,25673.0,27851.0,375.16,3887.26,3887.25,2870.28,16051950.13,5357786.16,1066468.18,1465129.87,3026040.43,13905826.82,16817180.25,24945.34,1632689.35
410,"291760,00",Jaguaquara,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29176040] SECRETARIA DE INFRAESTRUTURA - SEINFRA,44700.0,14073.0,14398.0,122.1,1902.67,1902.67,1432.2,8955280.06,2338366.6,191026.17,1100294.5,2760063.94,8250874.45,11441331.03,0.0,943641.44
411,"291770,00",Jaguarari,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,22172.0,7657.0,8093.0,134.76,1561.13,1561.13,832.57,5255381.06,1377437.16,84988.5,663559.48,1285575.24,4764555.82,5605919.24,361196.99,510591.26
412,"291780,00",Jaguaripe,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,10769.0,3771.0,3839.0,95.01,510.71,487.62,384.2,1889926.12,649294.99,28583.32,90881.76,397330.1,1554421.77,1876555.06,0.0,187714.62
413,"291790,00",Jandaíra,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29179040] Secretaria de Obras - so,5688.0,1797.0,1813.0,18.06,220.31,169.62,193.87,798773.28,245096.46,29764.26,152346.78,254244.26,926332.83,1135523.97,0.0,133550.37
414,"291800,00",Jequié,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,154067.0,52517.0,55604.0,496.65,7982.98,7982.97,6188.85,58559978.24,12925311.77,1018217.51,1465754.25,9473261.28,35317412.29,47663524.58,0.0,5893729.78
415,"291810,00",Jeremoabo,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29181011] Prefeitura Municipal de Jeremoabo - PMJ,22393.0,7817.0,7942.0,91.17,1185.26,889.66,803.64,3843236.9,1066767.25,48414.24,331866.05,1087108.67,3330148.02,4197964.53,0.0,398933.36
416,"291820,00",Jiquiriçá,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29182040] Prefeitura Municipal de Jiquiriçá - PMJ,7338.0,2450.0,2511.0,38.92,904.8,904.79,247.51,1934651.65,411264.79,99663.85,154432.5,597527.14,1601846.05,1935825.13,0.0,173242.34
417,"291830,00",Jitaúna,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8692.0,3438.0,3457.0,25.62,341.67,341.67,337.24,1662879.24,793967.11,34174.72,66168.81,517011.25,1713256.97,1934020.61,0.0,165744.94
418,"291835,00",João Dourado,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29183540] Prefeitura Municipal de João Dourado - PMJD,22532.0,7632.0,7688.0,105.96,1073.85,1073.84,798.71,3959553.39,948481.47,104401.37,1823694.63,637578.2,4235915.15,5543695.84,19980.22,390723.27
419,"291840,00",Juazeiro,BA,"2019,00",[29184011] Serviço Autônomo de Água e Esgoto de Juazeiro - SAAE | [29184040] Serviço de Água e Saneamento Ambiental - SAAE,209829.0,66430.0,71049.0,514.0,20858.0,20858.0,10823.0,37110533.46,14692129.88,594983.89,4253418.09,12829162.04,33674990.55,33674990.55,780285.35,525011.3
420,"291845,00",Jucuruçu,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,3106.0,1464.0,1484.0,6.04,130.85,130.84,127.55,592287.68,217324.46,14945.49,33867.4,189499.12,602964.41,749060.85,0.0,69953.17
421,"291850,00",Jussara,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,15055.0,5139.0,5150.0,72.35,692.3,692.29,514.1,2356820.9,505563.18,70696.85,1235177.7,558956.96,2808708.29,3603607.48,13514.41,230333.83
422,"291855,00",Jussari,BA,"2019,00",[29185511] Prefeitura Municipal de Jussari - PMJ,5833.0,2015.0,2015.0,15.0,600.0,0.0,300.0,525322.4,364139.02,5620.12,1580.45,36085.69,484582.54,525322.4,0.0,30739.86
423,"291860,00",Jussiape,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29186040] Secretaria Municipal de Administração - SMA,3236.0,1469.0,1492.0,23.82,185.93,185.93,166.82,822215.46,235548.91,25977.92,51460.09,266382.1,748739.66,854139.53,0.0,83026.58
424,"291870,00",Lafaiete Coutinho,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29187011] Prefeitura Municipal de Lafaiete Coutinho - PMLC | [29187040] Prefeitura Municipal de Lafaiete Coutinho - PMLC,2495.0,1029.0,1034.0,33.57,88.66,88.66,93.64,488044.37,326765.06,14533.84,309681.29,271847.64,1023442.33,1156812.49,0.0,47807.71
425,"291875,00",Lagoa Real,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29187540] Prefeitura municipal de  Lagoa Real - PMLR,4435.0,1251.0,1396.0,37.16,152.2,152.19,142.94,871165.49,339223.51,14314.59,52755.09,756237.25,1336730.76,1578179.67,0.0,84048.56
426,"291880,00",Laje,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5320.0,1867.0,1947.0,19.82,271.78,271.78,220.36,1744757.97,460633.2,24868.6,105146.39,408154.53,1325549.82,1667434.21,0.0,167942.65
427,"291890,00",Lajedão,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29189011] Prefeitura Municipal de Lajedão - PML | [29189040] Prefeitura Municipal de Lajedão - PML,3833.0,1487.0,1515.0,18.28,168.24,152.22,153.4,733350.7,345125.61,35653.94,92841.75,328834.29,957654.33,1155517.71,0.0,77271.64
428,"291900,00",Lajedinho,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29190040] PREFEITURA MUNICIPAL DE LAJEDINHO - PML,2909.0,1019.0,1019.0,6.31,174.12,174.11,93.47,436115.41,198013.01,18495.62,203749.95,333601.29,890725.15,996318.42,0.0,45469.12
429,"291905,00",Lajedo do Tabocal,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,4272.0,1635.0,1641.0,43.58,365.63,365.63,153.28,707131.89,214724.0,37979.94,171805.16,316548.19,960360.37,1154797.19,0.0,69091.67
430,"291910,00",Lamarão,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,7520.0,2504.0,2511.0,43.12,0.0,0.0,251.08,1028770.38,372842.6,0.0,132765.59,142018.18,915824.04,1235164.33,0.0,111615.05
431,"291915,00",Lapão,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,26571.0,9329.0,9399.0,132.17,1313.54,1313.53,977.16,4622145.81,1307721.47,129268.07,2300193.31,845205.37,5460010.34,6880476.2,24706.73,450603.86
432,"291920,00",Lauro de Freitas,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29192040] Secretaria de Serviços Públicos - SESP,198440.0,43732.0,73166.0,575.99,23927.71,23927.71,10225.54,67633903.0,20407878.52,4227195.19,5098202.49,9114642.79,51214265.63,68596424.6,1093824.45,7071932.44
433,"291930,00",Lençóis,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29193040] SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA,8791.0,3320.0,3500.0,26.59,440.47,440.47,394.65,3386249.55,1007786.08,62739.49,123437.46,720946.78,2593720.8,3076162.47,0.0,359562.36
434,"291940,00",Licínio de Almeida,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29194040] Prefeitura Municipal de Licínio de Almeida - PMLA,6081.0,2045.0,2125.0,43.28,219.79,219.78,219.86,1064463.55,376071.97,27477.47,211536.89,331229.78,1184003.1,1830821.47,0.0,102747.4
435,"291950,00",Livramento de Nossa Senhora,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,28202.0,9442.0,9988.0,131.46,1616.7,1616.7,1143.95,6268287.43,1484495.76,258488.27,175625.68,1167865.07,4232195.88,4805168.14,0.0,609925.91
436,"291955,00",Luís Eduardo Magalhães,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29195540] PREFEITURA MUNICIPAL - PMLEM,87519.0,29096.0,36357.0,268.41,5106.78,0.0,4199.4,30588609.18,5166743.35,77433.46,1177886.22,3823854.23,15322263.24,18657476.62,0.0,2979748.93
437,"291960,00",Macajuba,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8447.0,3042.0,3050.0,31.94,418.67,418.67,317.4,1370108.76,816030.11,94151.16,352453.38,286002.67,1857414.41,2069281.82,0.0,136247.43
438,"291970,00",Macarani,BA,"2019,00",[29197011] Serviço Autônomo de Água e Esgoto - SAAE,16500.0,5808.0,5829.0,92.0,971.0,971.0,875.14,1761217.25,872420.67,253273.18,270410.32,210003.19,1840223.37,1924123.11,0.0,17657.32
439,"291980,00",Macaúbas,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29198011] Serviço Autônomo de Água e Esgoto - SAAE | [29198040] Prefeitura Municipal de Macaúbas - PMM,48253.0,16842.0,16846.0,671.03,2473.94,1525.01,1255.88,5376205.48,2705117.83,64158.87,1038560.81,825888.91,5804883.45,5868136.59,0.0,95662.6
440,"291990,00",Macururé,BA,"2019,00",[29199011] Prefeitura Municipal de Macururé - PMM | [29199040] Secretaria de Infraestrutura - SEINFRA,4500.0,1350.0,1350.0,16.8,500.0,0.0,0.0,0.0,62000.0,0.0,110000.0,0.0,176800.0,176800.0,0.0,0.0
441,"291992,00",Madre de Deus,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,21093.0,7358.0,7744.0,77.93,0.0,0.0,820.45,7357785.36,2433418.03,2839.75,399793.27,2361196.43,6540683.34,8772856.59,0.0,745564.4
442,"291995,00",Maetinga,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29199540] Prefeitura Municipal de Maetinga - PMM,3161.0,1659.0,1709.0,42.02,258.72,258.71,175.14,843562.11,178830.13,19162.74,199940.85,373105.28,932502.96,1116280.71,0.0,82916.58
443,"292000,00",Maiquinique,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,7265.0,2816.0,2841.0,28.34,347.87,347.87,306.36,1381438.16,441807.59,30103.42,51666.55,344162.59,1143633.1,1448599.49,0.0,151737.3
444,"292010,00",Mairi,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,12040.0,4338.0,4351.0,74.95,682.13,682.12,394.44,1879782.48,526651.92,83449.47,185745.42,625983.47,1853174.14,2654695.56,47131.07,184809.35
445,"292020,00",Malhada,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8978.0,2771.0,2900.0,69.38,404.48,404.47,324.01,1787629.65,878018.98,551018.48,1417750.41,1084771.22,4462128.21,4622976.79,83136.66,164002.6
446,"292030,00",Malhada de Pedras,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29203040] PREFEITIRA MUNICIPAL DE MALHADA DE PEDRAS - PMMP,4126.0,1486.0,1530.0,16.16,0.0,0.0,166.26,900400.46,370505.47,2567.88,10803.37,161655.23,714241.5,1013943.82,0.0,82625.31
447,"292040,00",Manoel Vitorino,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29204040] Prefeitura Municipal de Manoel Vitorino - PMMV,7241.0,2521.0,2553.0,24.65,254.37,254.36,270.35,1281085.94,297337.31,28930.01,204689.78,449669.1,1236507.38,1379806.13,0.0,127907.87
448,"292045,00",Mansidão,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29204540] PREFEITURA MUNICIPAL DE MANSIDÃO - PSV_SGL,8753.0,2324.0,2336.0,34.35,302.62,302.61,216.67,1023079.34,250920.6,31306.08,363184.04,402673.82,1262954.23,1336423.82,0.0,99615.5
449,"292050,00",Maracás,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,13201.0,5697.0,5731.0,68.59,491.91,491.91,543.78,2608906.67,1109316.96,145664.03,446230.05,1162619.9,3463012.1,3923534.73,0.0,253083.49
450,"292060,00",Maragogipe,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29206040] Prefeitura Municipal de Maragogipe - PMM,26520.0,8429.0,8562.0,99.93,1270.48,1189.05,879.13,5361029.42,2269529.31,260958.55,497968.25,2409178.03,6861725.09,10912208.54,0.0,556990.86
451,"292070,00",Maraú,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29207040] secretaria municipal de infra estrutura - seinfra,3485.0,1249.0,1275.0,13.07,143.04,143.04,134.65,689997.53,431219.66,14220.1,30716.45,229304.73,832013.28,961247.41,0.0,66670.39
452,"292080,00",Marcionílio Souza,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,8046.0,2765.0,2774.0,44.23,269.11,269.11,274.23,1338749.58,469983.41,108994.45,95090.92,450419.04,1444619.29,1703460.9,0.0,134769.93
453,"292090,00",Mascote,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29209011] Prefeitura Municipal de Mascote - PMM | [29209040] Prefeitura Municipal de Mascote - PMM,10908.0,3703.0,3750.0,27.95,425.1,425.1,376.1,1925802.74,558582.23,34089.32,126731.32,550966.44,1699544.58,2181356.76,0.0,181707.39
454,"292100,00",Mata de São João,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29210040] Secretaria de Obras e Serviços Públicos - SEOSP,46583.0,14644.0,21407.0,203.87,4651.1,2907.64,2394.96,27492991.55,5845951.06,669628.75,2167705.28,5562892.3,19444369.45,23565747.05,0.0,2719741.28
455,"292105,00",Matina,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29210540] Prefeitura Municipal de Matina - PMM,5224.0,1488.0,1532.0,26.69,175.94,175.93,164.54,745218.32,250127.16,1334.98,1519.82,199437.1,622308.94,858066.75,0.0,82521.64
456,"292110,00",Medeiros Neto,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,18228.0,7168.0,7361.0,60.1,986.44,986.43,790.6,4146881.78,819193.35,130515.59,259687.3,946441.57,3016974.46,3494020.36,0.0,413257.14
457,"292120,00",Miguel Calmon,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,20632.0,7952.0,8091.0,138.59,2033.47,2001.29,827.41,4300883.68,1674362.64,132794.24,731547.87,985836.37,4544683.52,5757986.89,131961.14,436277.13
458,"292130,00",Milagres,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29213040] Prefeitura Municipal de Milagres - PMM,9547.0,3753.0,3818.0,135.9,573.86,573.85,413.69,2191089.7,470090.63,153351.34,589529.97,523664.59,2164891.44,3250542.73,0.0,209522.71
459,"292140,00",Mirangaba,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29214040] Prefeitura Municipal de Mirangaba - PMM,5407.0,1632.0,1645.0,28.59,343.67,0.0,169.15,1001332.91,370124.49,1290.61,183210.49,345242.55,1129323.25,1351346.5,0.0,108416.88
460,"292145,00",Mirante,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29214540] PREFEITURA MUNICIPAL DE MIRANTE - PMM,2635.0,989.0,998.0,20.98,103.06,103.06,93.6,484162.53,120426.56,19547.62,30958.14,270522.03,551708.3,619837.41,0.0,46206.64
461,"292150,00",Monte Santo,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA | [29215040] Prefeitura Municipal de Monte Santo - PMMS,18761.0,6375.0,6433.0,172.8,1195.93,0.0,657.84,2959902.64,693568.26,25295.0,1167612.59,752443.74,3237573.15,4122385.36,0.0,331725.19
462,"292160,00",Morpará,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,5989.0,2113.0,2142.0,31.33,289.23,289.22,241.78,1077334.69,222375.58,33932.32,48472.17,331461.97,828328.68,954676.51,4372.76,107041.39
463,"292170,00",Morro do Chapéu,BA,"2019,00",[29274000] Empresa Baiana de Águas e Saneamento S.A. - EMBASA,23629.0,7913.0,8093.0,78.4,848.78,118.72,808.31,5667915.73,1557539.03,34242.0,288078.59,1279233.38,4283575.67,5567307.17,0.0,565689.18
